paper_id,TAM,UTAUT,STS,TOE,RBV,Dynamic_Capabilities,IDT,Stakeholder_Theory,Just_Digital,dominant_dt_theory,SDG6_Water,SDG7_Energy,dominant_sdg,sdg_margin,method,outcome,outcomes_all
SDG6-78,0.48927855,0.29156697,0.31480324,0.51143396,0.30607843,0.3581026,0.5315976,0.25895053,0.17774163,IDT,0.32686263,0.2226229,SDG6_Water,0.10423973,sem,access,access|efficiency|sustainability|resilience|quality
SDG6-152,0.14167506,0.0195367,0.20100692,0.15448382,0.15149969,0.24747807,0.071009636,0.039392404,0.10919756,Dynamic_Capabilities,0.41891724,0.3446954,SDG6_Water,0.07422185,unknown,access,access|efficiency|sustainability|quality
SDG6-09,0.068921514,-0.069579095,0.10675061,0.095947355,-0.0624712,0.07910054,-0.065808214,-0.00054674037,-0.010086379,STS,0.44885015,0.28556716,SDG6_Water,0.16328299,unknown,access,access|quality
SDG6-106,0.15511847,0.052134342,0.17798045,0.1718865,0.115485154,0.31840873,0.08430007,0.07099587,0.099704,Dynamic_Capabilities,0.32704875,0.3242088,SDG6_Water,0.0028399527,unknown,access,access|efficiency|sustainability|resilience|productivity|quality
SDG6-40,0.16174093,0.17122966,0.18744358,0.23361875,0.21888997,0.2182967,0.16167551,0.18580937,0.25930846,Just_Digital,0.45305568,0.23908275,SDG6_Water,0.21397293,unknown,access,access|efficiency|sustainability|quality|equity
SDG6-198,0.15543145,0.11231636,0.23121329,0.21026546,0.18130499,0.2610365,0.119294316,0.050227456,0.026695624,Dynamic_Capabilities,0.44025695,0.3099689,SDG6_Water,0.13028806,unknown,access,access|efficiency|governance|sustainability|resilience|productivity|quality
SDG6-155,0.06602179,-0.027178664,0.22187226,0.1550458,0.093601644,0.2223796,0.03164373,0.14470224,0.025809987,Dynamic_Capabilities,0.49452156,0.45882604,SDG6_Water,0.035695523,regression,access,access|efficiency|governance|quality
SDG6-109,0.08807483,-0.047136277,0.05774188,0.04529593,-0.017036717,0.1278047,-0.086444765,-0.0093850605,-0.049759783,Dynamic_Capabilities,0.40753967,0.32793602,SDG6_Water,0.07960364,unknown,access,access|quality
SDG6-151,0.1671989,-0.032337096,0.10983667,0.122980595,0.024297154,0.2001996,0.022570271,0.08723173,0.09020074,Dynamic_Capabilities,0.4309286,0.27458233,SDG6_Water,0.15634626,unknown,access,access|sustainability|productivity|quality
SDG6-166,0.12040919,0.09738022,0.21324962,0.20611176,0.09942597,0.121694006,0.09141049,0.06900498,0.13480258,STS,0.44076625,0.27316564,SDG6_Water,0.1676006,unknown,efficiency,efficiency|sustainability|quality
SDG6-25,-0.030104298,0.024760218,-0.039368875,-0.084168755,0.07169089,-0.025291273,-0.027630847,0.006841846,0.07958892,Just_Digital,0.031031085,0.05962167,SDG7_Energy,-0.028590584,unknown,unknown,
SDG6-47,0.042267945,0.08803587,0.1843814,0.036565013,0.08612207,0.26358587,0.022166423,0.11826147,0.1496405,Dynamic_Capabilities,0.489325,0.3373451,SDG6_Water,0.1519799,unknown,access,access|efficiency|governance|resilience|productivity|quality|equity
SDG6-100,0.15269211,-0.10126462,0.09163056,0.0958099,0.017981153,0.05428175,-0.01838737,-0.039869744,-0.06494242,TAM,0.28708902,0.27831334,SDG6_Water,0.008775681,unknown,access,access|efficiency|sustainability|quality
SDG6-131,0.04870081,-0.012233471,0.15392669,0.11825392,0.023966994,0.2122632,-0.023314618,0.15759495,0.09471266,Dynamic_Capabilities,0.51341033,0.39623803,SDG6_Water,0.1171723,unknown,access,access|efficiency|governance|sustainability|resilience|quality|equity
SDG6-21,0.060777016,-0.09645791,0.084374346,0.09479155,-0.047494337,0.1300122,-0.084613234,0.095605634,0.00838537,Dynamic_Capabilities,0.4966023,0.3574221,SDG6_Water,0.13918018,interview,access,access|quality
SDG6-107,0.1165714,-0.005513279,0.13427515,0.14128783,0.006677974,0.17037877,-0.005713379,-0.0037434911,-0.042204227,Dynamic_Capabilities,0.43324208,0.31035316,SDG6_Water,0.12288892,unknown,access,access|efficiency|sustainability|quality
SDG6-181,0.048995003,0.052869786,0.08982007,0.106950805,0.06707035,0.14691527,0.019156959,0.024912447,0.07414502,Dynamic_Capabilities,0.5010714,0.25902182,SDG6_Water,0.24204957,unknown,access,access|efficiency|sustainability|productivity|quality
SDG6-74,0.20080888,0.035485372,0.14851876,0.24534121,0.07242401,0.2198028,0.14431882,0.08382999,0.1377849,TOE,0.5230419,0.35012516,SDG6_Water,0.17291674,unknown,access,access|efficiency|sustainability|productivity|quality
SDG6-190,0.07025769,-0.09381346,0.2052657,0.10791078,0.09635803,0.25985414,0.01510083,0.09142901,0.10466623,Dynamic_Capabilities,0.4276269,0.30844662,SDG6_Water,0.11918029,unknown,access,access|productivity|quality
SDG6-20,0.13547096,-0.0698189,0.14266635,0.09893845,-0.032382987,0.078338414,-0.033643644,0.024291284,0.0104682,STS,0.4827702,0.19156453,SDG6_Water,0.29120567,unknown,access,access|efficiency|productivity|quality
SDG6-46,0.20168015,0.015729897,0.22547446,0.26176888,0.15493974,0.26889706,0.13564955,0.16446707,0.08410314,Dynamic_Capabilities,0.55201584,0.39606375,SDG6_Water,0.1559521,unknown,access,access|efficiency|governance|sustainability|productivity
SDG6-45,0.022393428,0.07682888,0.042370893,0.022358779,-0.035734486,0.042594574,0.019439328,0.0072637573,0.1179568,Just_Digital,0.3849607,0.1382499,SDG6_Water,0.2467108,unknown,access,access|quality
SDG6-10,0.038800474,-0.07706963,0.16298515,0.07377626,0.036949597,0.17126556,-0.07092266,0.058689088,0.050752282,Dynamic_Capabilities,0.49571824,0.41805324,SDG6_Water,0.077665,unknown,access,access|efficiency|quality
SDG6-142,0.0005658064,-0.0662413,-0.016469024,-0.00030690525,0.046723172,-0.14454195,-0.03314072,0.04291366,-0.021998584,RBV,0.16397715,0.018778596,SDG6_Water,0.14519855,sem,quality,quality
SDG6-150,0.08085346,0.09438062,0.015640305,0.08452124,0.104819514,0.118104875,0.14287795,-0.04940875,0.12100634,IDT,-0.080997646,0.010876992,SDG7_Energy,-0.09187464,survey,access,access|efficiency|resilience|quality
SDG6-34,0.10771049,-0.06303074,0.17413685,0.18765119,0.037681147,0.24208695,0.0002240166,0.12339616,0.06663881,Dynamic_Capabilities,0.449431,0.37465653,SDG6_Water,0.074774474,unknown,access,access|efficiency|sustainability
SDG6-191,0.15095966,0.1233566,0.090896055,0.17969343,0.16015711,0.17705101,0.17418048,0.06281913,0.0521423,TOE,0.46529537,0.3674599,SDG6_Water,0.09783548,unknown,access,access|efficiency|sustainability|quality
SDG6-23,0.15152124,0.046280958,0.25855207,0.10172868,0.08025277,0.16651717,0.09244099,0.036074832,0.11582665,STS,0.49033484,0.2351829,SDG6_Water,0.25515193,unknown,efficiency,efficiency|resilience|quality
SDG6-192,0.1369142,-0.018703964,0.120697536,0.08126153,0.015888765,0.099761635,0.050591905,0.022165854,0.056600098,TAM,0.4613064,0.17234215,SDG6_Water,0.28896424,sem,access,access|efficiency|quality
SDG6-52,0.08058865,0.10775018,0.17637712,0.2100484,0.09827603,0.12642264,0.07467692,0.008489955,0.051948443,TOE,0.3337965,0.27178425,SDG6_Water,0.062012255,unknown,access,access|efficiency|sustainability|quality
SDG6-186,0.04395413,-0.018558484,0.06339123,-0.009184436,-0.01755234,0.1838944,-0.09445036,-0.03794449,-0.059963033,Dynamic_Capabilities,0.42983568,0.25627384,SDG6_Water,0.17356184,unknown,access,access|efficiency|sustainability|resilience|quality
SDG6-187,0.051633425,-0.07559533,0.13421023,0.052205756,0.036872275,0.13343425,-0.057646852,0.0041551497,0.044840936,STS,0.5214573,0.30253458,SDG6_Water,0.21892273,unknown,access,access|efficiency|sustainability|resilience|productivity|quality
SDG6-64,0.17858276,-0.016443439,0.16855206,0.11989073,0.052160423,0.14303723,0.06213004,0.04160041,0.034706898,TAM,0.47774696,0.20072766,SDG6_Water,0.27701932,regression,access,access|efficiency|sustainability|quality
SDG6-197,0.20068455,0.13275786,0.277747,0.20305097,0.17294772,0.2901913,0.16781,0.08726535,0.13533962,Dynamic_Capabilities,0.5186695,0.3769431,SDG6_Water,0.14172637,unknown,access,access|efficiency|quality
SDG6-158,0.06376295,0.031008312,0.12981823,0.07365133,-0.0016962278,0.21926993,0.02827766,0.19613177,0.105349034,Dynamic_Capabilities,0.47149396,0.29376358,SDG6_Water,0.17773038,review,access,access|efficiency|governance|sustainability|resilience|quality
SDG6-195,0.17272173,0.019810686,0.12706748,0.15036435,0.061909497,0.19502991,0.045619395,0.008390713,0.13507158,Dynamic_Capabilities,0.5237602,0.2928127,SDG6_Water,0.2309475,unknown,access,access|efficiency|sustainability|resilience|quality
SDG6-16,0.11854183,0.1767002,0.08935207,0.21499202,0.13679413,0.20335305,0.14052084,0.07659246,0.06775621,TOE,0.13097855,0.17468195,SDG7_Energy,-0.043703392,unknown,access,access|efficiency|sustainability|resilience|productivity|quality
SDG6-138,0.113346174,-0.052184194,0.10483723,0.009139939,-0.08891415,-0.050491188,0.020684717,0.002075784,0.054422744,TAM,0.3567146,0.1989238,SDG6_Water,0.15779081,regression,access,access|efficiency|sustainability|resilience|quality
SDG6-11,0.082011744,-0.04459512,0.104405954,0.06460942,0.007388402,0.048035264,0.105484016,0.026520949,0.09724881,IDT,0.55897975,0.2679253,SDG6_Water,0.29105446,unknown,access,access|efficiency|quality
SDG6-108,0.13924772,-0.041928187,0.09629945,0.105032176,0.030070486,0.2565531,-0.04681126,0.02951808,-0.017082559,Dynamic_Capabilities,0.48608774,0.37357312,SDG6_Water,0.112514615,unknown,access,access|efficiency|sustainability|quality
SDG6-157,0.1921574,0.33385798,0.24143824,0.25219417,0.30618432,0.22322398,0.15355673,0.12102094,0.16915922,UTAUT,0.33152923,0.18031114,SDG6_Water,0.15121809,sem,access,access|efficiency|governance|sustainability|resilience|quality|equity
SDG6-17,0.11698918,0.07007215,0.25195098,0.16124487,0.17948115,0.23577213,0.042296413,0.17498866,0.084429994,STS,0.4245073,0.2885503,SDG6_Water,0.135957,survey,access,access|efficiency|sustainability|resilience|productivity
SDG6-125,0.07569597,-0.048770964,0.14033324,0.06194736,-0.008628621,0.18086484,-0.08708764,0.012579408,-0.028435066,Dynamic_Capabilities,0.47828433,0.33406866,SDG6_Water,0.14421567,unknown,access,access|efficiency|sustainability|resilience|quality
SDG6-13,0.06371611,0.011568323,0.11474384,0.03260815,-0.008658267,0.100012064,0.09184241,0.033201657,0.007158216,STS,0.4076832,0.22416072,SDG6_Water,0.18352248,unknown,sustainability,sustainability
SDG6-143,-0.012457987,0.0085509345,0.07246364,-0.005911757,0.0064590005,0.04260479,0.02312874,0.03950826,-0.009833293,STS,0.2770809,0.12956421,SDG6_Water,0.14751668,unknown,efficiency,efficiency|quality
SDG6-51,0.037694294,0.005711179,0.0576908,0.088174224,0.050284825,0.13139485,0.022506827,-0.028348241,0.004683962,Dynamic_Capabilities,0.012119627,0.12795521,SDG7_Energy,-0.115835585,unknown,access,access|efficiency|quality
SDG6-105,0.049859826,0.08010519,0.13262996,0.1370563,0.14675951,0.1797178,0.059924833,0.15216506,0.16156512,Dynamic_Capabilities,0.5276512,0.23139381,SDG6_Water,0.29625738,sem,access,access|efficiency|sustainability|quality
SDG6-39,0.091800734,0.07786164,0.15995908,0.059490874,0.11435851,0.16926964,0.102984235,0.013304979,-0.01467968,Dynamic_Capabilities,0.40756857,0.20184726,SDG6_Water,0.20572132,unknown,access,access|efficiency|sustainability|quality
SDG6-18,0.112151854,-0.013765315,0.06332856,0.08559941,0.03100062,0.013035653,0.04650599,-0.038063116,0.11387832,Just_Digital,0.22390163,0.04727931,SDG6_Water,0.17662232,unknown,efficiency,efficiency|sustainability|quality
SDG6-141,0.09897922,0.06152458,0.16308166,0.085735135,0.10183418,0.032566853,0.09764757,-0.003187688,0.076934814,STS,0.45068693,0.21998292,SDG6_Water,0.23070401,unknown,efficiency,efficiency|sustainability|quality
SDG6-14,0.19816095,0.15658437,0.23391774,0.18387546,0.06578311,0.23556086,0.10798405,0.041394357,0.1737859,Dynamic_Capabilities,0.27346912,0.31006,SDG7_Energy,-0.036590874,unknown,access,access|efficiency|governance|sustainability|productivity|quality|equity
SDG6-117,0.32691467,0.118887484,0.2428819,0.2881986,0.104637474,0.2195266,0.1588411,0.14574856,0.074831545,TAM,0.2884022,0.28148726,SDG6_Water,0.0069149435,sem,access,access|efficiency|sustainability|resilience|productivity|quality
SDG6-162,0.30787343,0.06992004,0.22612084,0.35414302,0.18986337,0.27490675,0.2449764,0.18527928,0.10154139,TOE,0.2888121,0.32557625,SDG7_Energy,-0.036764145,unknown,access,access|efficiency|governance|sustainability|quality
SDG6-177,0.11908801,0.11355929,0.23317912,0.25191534,0.17984426,0.29153714,0.19361427,0.07081961,-0.00571757,Dynamic_Capabilities,0.19080113,0.30781397,SDG7_Energy,-0.11701284,unknown,access,access|efficiency|governance|sustainability|resilience|quality
SDG6-144,0.23236144,0.273054,0.23805639,0.33085173,0.30316186,0.3374241,0.37395883,0.19423932,0.025740081,IDT,0.10103099,0.28108448,SDG7_Energy,-0.18005349,unknown,access,access|efficiency|governance|sustainability|resilience|productivity|quality
SDG6-124,0.3064237,0.13899335,0.1931364,0.36435378,0.14020422,0.15361708,0.14055914,0.1928215,0.1924904,TOE,0.44228882,0.24600345,SDG6_Water,0.19628537,sem,access,access|efficiency|governance|sustainability|quality
SDG6-182,0.12675169,0.089631885,0.28152812,0.22946814,0.18662983,0.39119998,0.108875886,0.18399276,0.16011515,Dynamic_Capabilities,0.31936938,0.4179992,SDG7_Energy,-0.09862983,unknown,access,access|efficiency|governance|sustainability|resilience|productivity|quality|inequality
SDG6-66,0.18577348,0.104930416,0.23818849,0.3117198,0.1820783,0.38950673,0.20118839,0.15569925,0.1936884,Dynamic_Capabilities,0.2937711,0.36384866,SDG7_Energy,-0.07007757,unknown,access,access|efficiency|sustainability|quality
SDG6-134,0.14481232,0.19171226,0.07823765,0.2559597,0.16649887,0.19787765,0.21400625,0.1838063,0.04251629,TOE,0.21507718,0.1750592,SDG6_Water,0.040017977,unknown,access,access|governance|sustainability|resilience|productivity|quality
SDG6-72,0.14761049,0.0013158936,0.17991364,0.20329092,0.19369215,0.2602441,0.08079639,0.06518756,0.13247679,Dynamic_Capabilities,0.4081571,0.31766075,SDG6_Water,0.09049636,unknown,access,access|efficiency|governance|sustainability|resilience|quality
SDG6-154,0.058483846,-0.027206142,0.0771411,0.03098164,0.08516678,0.12066273,0.013624399,0.027331764,0.103789315,Dynamic_Capabilities,0.1901386,0.14459299,SDG6_Water,0.045545608,regression,quality,quality
SDG6-153,0.08860883,0.04013844,0.097528145,0.17941654,0.053809345,0.10462782,0.050600678,0.077818014,0.061394732,TOE,0.5544958,0.2308226,SDG6_Water,0.32367322,unknown,access,access|efficiency|governance|sustainability|resilience|quality
SDG6-165,0.3032386,0.25471318,0.2794053,0.30757582,0.16347319,0.33443105,0.25167432,0.08784181,0.23376057,Dynamic_Capabilities,0.10291086,0.17838356,SDG7_Energy,-0.0754727,sem,access,access|efficiency|governance|sustainability|productivity|quality
SDG6-73,0.1526101,0.007247125,0.17331702,0.16708241,0.034947112,0.17050904,0.023339503,0.08847213,0.07818772,STS,0.33190155,0.30072153,SDG6_Water,0.031180024,unknown,access,access|efficiency|productivity|quality
SDG6-24,0.092048556,0.029064538,0.22435588,0.13087812,0.121962324,0.3482626,0.054960765,0.1377404,0.2277368,Dynamic_Capabilities,0.35514802,0.3448057,SDG6_Water,0.01034233,unknown,access,access|efficiency|governance|sustainability|resilience|quality
SDG6-173,0.07739426,0.033531234,0.08467325,0.09748922,0.17614163,0.1058169,-0.0023967493,0.038010854,0.052256256,RBV,0.3196624,0.179174,SDG6_Water,0.14048839,unknown,access,access|efficiency|governance|sustainability|resilience|productivity|quality|equity
SDG6-169,0.28673387,0.17639187,0.23840436,0.28234065,0.2444285,0.320337,0.21981204,0.121916555,0.19888273,Dynamic_Capabilities,0.23623933,0.28975254,SDG7_Energy,-0.053513214,review,access,access|efficiency|sustainability|productivity|quality
SDG6-54,0.08056136,0.18851623,0.1996181,0.13398716,0.14714158,0.24554187,0.08496442,0.24752425,0.1327503,Stakeholder_Theory,0.28284556,0.30887526,SDG7_Energy,-0.026029706,unknown,access,access|efficiency|governance|sustainability|resilience|quality|equity|inequality
SDG6-172,0.22570783,0.25230348,0.21739149,0.28910494,0.24529985,0.26542878,0.21049061,0.13708818,0.14285722,TOE,0.26123303,0.26375175,SDG7_Energy,-0.0025187135,unknown,access,access|efficiency|governance|sustainability|resilience|productivity|quality|equity|inequality
SDG6-160,0.57074237,0.27254274,0.20586565,0.5599202,0.21495941,0.23800859,0.5295388,0.087904744,0.16142882,TAM,0.18651727,0.18404603,SDG6_Water,0.0024712384,review,access,access|efficiency|sustainability|productivity|quality
SDG6-139,0.28251082,0.17381391,0.22022238,0.36367506,0.23812066,0.14073572,0.30634758,0.16244894,0.043197073,TOE,0.09649901,0.06821127,SDG6_Water,0.028287739,sem,access,access|efficiency|governance|sustainability|productivity
SDG6-103,0.2346584,0.17683649,0.15093642,0.15959185,0.09238577,0.22161067,0.11524411,0.048012655,0.12914617,TAM,0.2512184,0.28263718,SDG7_Energy,-0.03141877,sem,access,access|efficiency|sustainability|resilience|productivity|quality
SDG6-60,0.13801879,0.16795535,0.21041352,0.42874277,0.33908096,0.2640559,0.22902256,0.39998543,0.06407472,TOE,0.20870665,0.28311908,SDG7_Energy,-0.074412435,unknown,access,access|efficiency|governance|sustainability|resilience|quality
SDG6-53,0.12555823,0.14895311,0.10065356,0.13623232,0.1586639,0.061852273,0.07153617,0.09174318,0.16430217,Just_Digital,0.1687521,0.09616305,SDG6_Water,0.072589055,unknown,access,access|efficiency|governance|sustainability|productivity|quality
SDG6-28,0.008616702,0.07616055,0.17751975,0.0353418,0.077323325,0.26885682,-0.027166136,0.11477697,0.022157732,Dynamic_Capabilities,0.24212414,0.23733264,SDG6_Water,0.004791498,unknown,efficiency,efficiency|sustainability|resilience|productivity|quality
SDG6-98,0.2128877,0.21980086,0.17482755,0.32126093,0.3093986,0.20799467,0.28401783,0.21787684,0.04478872,TOE,0.1884602,0.25541526,SDG7_Energy,-0.06695506,sem,access,access|efficiency|sustainability|quality
SDG6-80,0.13906583,0.08368929,0.022391511,0.13037333,0.045521785,0.022367887,0.111041635,0.07307564,0.046381228,TAM,0.42616618,0.124246255,SDG6_Water,0.30191994,unknown,access,access|resilience|quality
SDG6-79,0.13906583,0.08368929,0.022391511,0.13037333,0.045521785,0.022367887,0.111041635,0.07307564,0.046381228,TAM,0.42616618,0.124246255,SDG6_Water,0.30191994,unknown,access,access|resilience|quality
SDG6-29,0.17824003,0.18556216,0.18092245,0.23153517,0.25645489,0.111408256,0.2813821,0.09832989,0.004710663,IDT,0.17330265,0.07254519,SDG6_Water,0.10075746,unknown,efficiency,efficiency|governance|sustainability|resilience|quality
SDG7-117,0.10958648,0.14873788,0.24519789,0.13749647,0.12159471,0.2782754,0.084023386,0.061087146,0.058864765,Dynamic_Capabilities,0.15032643,0.45652807,SDG7_Energy,-0.30620164,unknown,access,access|efficiency|governance|sustainability|productivity|quality
SDG7-38,0.12588708,0.15651132,0.2221146,0.22321033,0.26065776,0.2721594,0.22768736,0.11682346,0.008920968,Dynamic_Capabilities,0.12144464,0.42460662,SDG7_Energy,-0.30316198,unknown,access,access|efficiency
SDG7-192,0.057538666,-0.015398432,0.2385807,0.11031386,0.1221222,0.34252614,0.030708026,0.04831062,0.031165866,Dynamic_Capabilities,0.24258386,0.43041503,SDG7_Energy,-0.18783118,unknown,access,access|efficiency|sustainability|quality
SDG7-82,0.2851174,0.23227036,0.26823077,0.25191352,0.17562029,0.26236963,0.24142255,0.048192523,0.25748652,TAM,0.09994112,0.15258521,SDG7_Energy,-0.05264409,survey,access,access|efficiency|governance|sustainability|resilience|productivity|quality
SDG7-26,0.23487559,0.11101827,0.24263729,0.2556633,0.2677497,0.37215096,0.2500003,0.110417634,0.1632776,Dynamic_Capabilities,0.22524983,0.4932011,SDG7_Energy,-0.26795128,sem,access,access|efficiency|sustainability|quality
SDG7-11,0.3287536,0.20765167,0.30045205,0.38272515,0.47040987,0.50335747,0.32286638,0.14885432,0.16678147,Dynamic_Capabilities,0.14620136,0.37074956,SDG7_Energy,-0.2245482,unknown,governance,governance
SDG7-88,0.17821284,0.16550817,0.2879219,0.18650638,0.26812375,0.25773948,0.13637882,0.024235662,0.16404098,STS,0.15139142,0.36251462,SDG7_Energy,-0.2111232,unknown,access,access|efficiency|sustainability|resilience
SDG7-109,0.22755167,0.20909496,0.34869432,0.299429,0.31900498,0.43180782,0.33339608,0.058606144,0.06708266,Dynamic_Capabilities,0.11441484,0.40728152,SDG7_Energy,-0.29286668,unknown,efficiency,efficiency|quality
SDG7-06,0.23760003,0.14361042,0.21721533,0.28863078,0.17476195,0.27270743,0.18162742,0.10745872,0.04964486,TOE,0.12502556,0.44992423,SDG7_Energy,-0.32489866,regression,access,access|efficiency|governance|sustainability|productivity|quality|equity
SDG7-51,0.23032701,0.20657925,0.12459077,0.2667667,0.17224541,0.3757233,0.2964937,0.097379714,0.09132093,Dynamic_Capabilities,0.0691507,0.3283959,SDG7_Energy,-0.25924522,sem,access,access|efficiency|governance|sustainability|productivity|quality
SDG7-138,0.026439609,0.07760377,0.08095043,-0.019685699,0.080708995,0.26643163,0.063995294,0.06924516,0.030459307,Dynamic_Capabilities,0.13755341,0.5381284,SDG7_Energy,-0.40057498,unknown,access,access|efficiency|sustainability|resilience|quality|inequality
SDG7-110,0.040345997,0.0852327,0.10405214,0.012224165,0.007578939,0.25181073,0.028083757,-0.015596008,-0.013425321,Dynamic_Capabilities,0.15891664,0.5128638,SDG7_Energy,-0.35394716,unknown,access,access|efficiency|sustainability|resilience
SDG7-209,0.22021586,0.26406667,0.11609642,0.11116733,0.20988567,0.2036811,0.19743107,0.01069369,0.08462661,UTAUT,0.13311352,0.2990116,SDG7_Energy,-0.16589807,unknown,access,access|efficiency|sustainability|resilience|productivity|quality
SDG7-08,0.14807054,0.1518988,0.19543834,0.24747515,0.28918755,0.2876548,0.1568253,0.14614782,0.0516726,RBV,0.16698241,0.41985932,SDG7_Energy,-0.2528769,unknown,efficiency,efficiency|governance
SDG7-143,0.06884476,0.12421226,0.17308764,0.15946008,0.09000771,0.12767093,0.09869714,0.12764467,0.062012732,STS,0.22449377,0.26269907,SDG7_Energy,-0.038205296,unknown,access,access|efficiency|productivity|quality|equity
SDG7-15,0.2511914,0.22412236,0.20157552,0.28207266,0.32312942,0.28414038,0.23081878,0.13813257,0.06626738,RBV,0.07386354,0.19529507,SDG7_Energy,-0.12143152,unknown,access,access|efficiency|governance|sustainability|productivity
SDG7-65,0.15997316,0.16941892,0.22235557,0.29217613,0.16483673,0.26040432,0.2399489,0.089109205,0.12524082,TOE,0.2169918,0.449948,SDG7_Energy,-0.23295622,unknown,access,access|efficiency|sustainability|productivity
SDG7-111,0.15842663,0.19393422,0.19617784,0.17343956,0.15221307,0.20827907,0.12255411,0.015810585,0.08607202,Dynamic_Capabilities,0.097141854,0.28337657,SDG7_Energy,-0.18623471,unknown,access,access|efficiency|governance|sustainability|resilience|productivity|quality|equity|inequality
SDG7-196,0.30115485,0.15959355,0.15908974,0.20075189,0.16409679,0.26456985,0.27479938,-0.031146899,0.022005204,TAM,0.09566474,0.40636787,SDG7_Energy,-0.31070313,unknown,access,access|efficiency|productivity|quality|inequality
SDG7-188,0.08965708,0.0620049,0.11508776,0.07288205,0.0077873953,0.12960163,0.10243252,-0.045982458,-0.0769662,Dynamic_Capabilities,0.08191299,0.44857305,SDG7_Energy,-0.36666006,unknown,access,access|efficiency|sustainability|resilience|quality|equity
SDG7-147,0.10744242,-0.021743683,0.13123506,0.09575909,0.008761829,0.17092413,-0.011585688,-0.013547126,-0.030834747,Dynamic_Capabilities,0.13653745,0.5253947,SDG7_Energy,-0.38885725,unknown,access,access|efficiency|governance|sustainability|resilience|productivity
SDG7-139,0.20529667,0.25013262,0.11312238,0.24910882,0.1773297,0.16816157,0.22411606,0.047118098,0.13659713,UTAUT,0.14896028,0.33702713,SDG7_Energy,-0.18806686,unknown,access,access|efficiency|governance|sustainability|productivity
SDG7-112,0.18296525,0.09440365,0.14623222,0.25116098,0.11677265,0.2587137,0.23950462,0.08666411,0.06480804,Dynamic_Capabilities,0.16365582,0.2961679,SDG7_Energy,-0.1325121,regression,efficiency,efficiency|sustainability|productivity|quality
SDG7-113,0.12569118,0.0758745,0.11532286,0.13673103,0.14129624,0.20208138,0.12690058,0.07330823,-0.008736366,Dynamic_Capabilities,0.15818377,0.40954304,SDG7_Energy,-0.25135928,unknown,access,access|efficiency|sustainability|quality
SDG7-114,0.096658096,0.08502719,0.14449897,0.14887482,0.14107755,0.24042548,0.040759496,0.0795825,-0.048495967,Dynamic_Capabilities,0.15701813,0.44488686,SDG7_Energy,-0.28786874,unknown,access,access|efficiency|governance|sustainability|productivity|quality
SDG7-29,-0.0070635853,-0.027932772,0.029009562,-0.054317135,0.028485253,0.14703596,0.0019354615,-0.02257275,-0.085058294,Dynamic_Capabilities,0.21159065,0.47306037,SDG7_Energy,-0.26146972,unknown,access,access|sustainability|resilience
SDG7-45,0.0367655,0.16823971,0.12375261,0.053330928,0.094441645,0.0936206,0.04208809,-0.02176439,-0.0040455046,UTAUT,0.0838684,0.11798118,SDG7_Energy,-0.03411278,unknown,efficiency,efficiency|sustainability|resilience
SDG7-202,0.17635322,0.10517901,0.18203488,0.22537372,0.18957919,0.3789976,0.17322403,0.1693427,0.10698208,Dynamic_Capabilities,0.19047157,0.44269258,SDG7_Energy,-0.252221,unknown,access,access|efficiency|governance|sustainability|resilience
SDG7-35,0.11243507,0.16382736,0.15939577,0.16014892,0.2177024,0.21724781,0.105896935,0.058859978,0.0045433994,RBV,0.13913426,0.4679967,SDG7_Energy,-0.32886243,unknown,access,access|efficiency|governance|sustainability|productivity
SDG7-115,0.16447765,0.08297715,0.15452789,0.25552168,0.0820584,0.13710193,0.073253185,0.37703937,0.12095995,Stakeholder_Theory,0.34066343,0.3064048,SDG6_Water,0.034258634,qualitative,access,access|efficiency|sustainability|resilience|productivity|quality
SDG7-09,0.033247236,0.13295849,-0.005288273,0.0842118,0.0731358,0.08181694,0.14244866,0.05143573,0.05524129,IDT,0.10349082,0.13787735,SDG7_Energy,-0.034386523,unknown,access,access|efficiency|sustainability|quality
SDG7-24,0.15595151,0.078279346,0.14944184,0.17724338,0.15342706,0.12022323,0.30841842,-0.007723674,0.1670265,IDT,0.13438885,0.19463804,SDG7_Energy,-0.060249195,case study,access,access|efficiency|sustainability
SDG7-25,0.20829678,0.16905081,0.11715824,0.21757898,0.13504925,0.27884752,0.21356243,-0.03333505,0.08383751,Dynamic_Capabilities,0.24104549,0.29044396,SDG7_Energy,-0.049398467,unknown,efficiency,efficiency|sustainability|resilience
SDG7-22,0.28414232,0.2707209,0.21418832,0.3822848,0.24212176,0.1442051,0.37646908,0.07272874,0.17007875,TOE,0.13551281,0.03415811,SDG6_Water,0.1013547,unknown,efficiency,efficiency|governance|sustainability|productivity
SDG7-183,0.05613254,0.18364453,-0.02228874,0.118682645,0.107989445,0.12869498,0.15804407,0.050986275,0.0374363,UTAUT,0.05400665,0.039822683,SDG6_Water,0.014183968,unknown,efficiency,efficiency|quality
SDG7-34,0.21310943,0.17705357,0.24510857,0.2848429,0.19456881,0.23175973,0.18368174,0.14955714,0.22651502,TOE,0.20435128,0.279936,SDG7_Energy,-0.07558471,unknown,access,access|efficiency|governance|sustainability
